Fiyat,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Renk
387500,2002,280000,Duz,LPG & Benzin,Mavi (metalik)
495000,2010,287000,Duz,LPG & Benzin,Siyah
700000,2012,190000,Duz,Dizel,Gri
380000,2007,414000,Duz,Dizel,Gri (Gümüş)
1225000,2022,45655,Otomatik,Benzin,Gri
585000,2017,755000,Duz,LPG & Benzin,Sarı
485000,2005,242000,Duz,LPG & Benzin,Gri (Gümüş)
1175000,2021,140000,Otomatik,Benzin,Beyaz
1140000,2021,62000,Otomatik,Benzin,Gri
280000,1998,251000,Duz,Benzin,Beyaz
270000,1996,315000,Duz,LPG & Benzin,Gri (metalik)
1019500,2019,58800,Otomatik,Benzin,Gri (Gümüş)
849999,2018,178000,Duz,LPG & Benzin,Beyaz
265000,1990,450000,Duz,LPG & Benzin,Beyaz
955000,2018,97000,Duz,LPG & Benzin,Beyaz
690000,2012,198000,Yari Otomatik,Dizel,Beyaz
629000,2011,216000,Duz,Dizel,Kırmızı
730000,2015,140000,Duz,LPG & Benzin,Beyaz
680000,2012,149750,Duz,Dizel,Beyaz
550000,2008,239500,Yari Otomatik,Dizel,Füme
590000,2012,150000,Duz,LPG & Benzin,Beyaz
558000,2011,165000,Duz,LPG & Benzin,Gri (metalik)
350000,2004,298000,Duz,LPG & Benzin,Mavi (metalik)
825000,2017,238000,Otomatik,LPG & Benzin,Gri (Gümüş)
405000,2001,174000,Duz,LPG & Benzin,Gri (metalik)
215000,1990,282000,Duz,LPG & Benzin,Kırmızı
950000,2016,133000,Duz,Dizel,Beyaz
1050000,2020,102000,Otomatik,LPG & Benzin,Beyaz
745000,2014,172000,Duz,Benzin,Beyaz
335000,2000,262000,Duz,LPG & Benzin,Gri (Gümüş)
302000,2000,320000,Duz,LPG & Benzin,Kırmızı
690000,2013,267000,Yari Otomatik,Dizel,Beyaz
1050000,2020,75000,Yari Otomatik,LPG & Benzin,Beyaz
410000,1996,273000,Duz,LPG & Benzin,Bordo
545000,2009,299000,Yari Otomatik,Benzin,Gri
1175000,2021,91000,Otomatik,Hibrit,Füme
550000,2008,329000,Yari Otomatik,Benzin,Gri
585000,2010,230000,Duz,LPG & Benzin,Gri (Gümüş)
795000,2016,78500,Duz,LPG & Benzin,Beyaz
625000,2011,215000,Yari Otomatik,Dizel,Gri (titanyum)
325000,1997,273000,Duz,LPG & Benzin,Yeşil
1595000,2022,24000,Otomatik,Benzin,Gri (metalik)
580000,2011,287000,Yari Otomatik,Dizel,Siyah
600000,2017,440000,Duz,LPG & Benzin,Beyaz
330000,1997,390000,Duz,LPG & Benzin,Beyaz
600000,2009,205500,Duz,Dizel,Gri
300000,1993,436000,Duz,LPG & Benzin,Beyaz
520000,2007,292000,Duz,LPG & Benzin,Gri
395000,2007,347000,Duz,Dizel,Gri (titanyum)
1000000,2015,78000,Duz,Benzin,Beyaz
480000,2008,302656,Duz,Dizel,Gri (Gümüş)
595000,2008,181000,Duz,Dizel,Gri (Gümüş)
1025000,2016,57000,Yari Otomatik,Dizel,Beyaz
465000,2008,324750,Yari Otomatik,Dizel,Gri
322000,1996,204700,Duz,Benzin,Beyaz
320000,2006,336000,Duz,Dizel,Gri (Gümüş)
1199000,2022,35000,Otomatik,Benzin,Beyaz
319900,1999,351000,Otomatik,LPG & Benzin,Yeşil
1460000,2024,6350,Otomatik,Benzin,Gri
500000,2008,230000,Duz,Dizel,Gri (Gümüş)
1120000,2019,145000,Otomatik,LPG & Benzin,Kırmızı
1650000,2023,40610,Otomatik,LPG & Benzin,Beyaz
999000,2020,119000,Otomatik,Hibrit,Beyaz
1080000,2019,141000,Yari Otomatik,LPG & Benzin,Gri (titanyum)
715000,2015,208000,Duz,LPG & Benzin,Beyaz
1357000,2022,56000,Otomatik,Benzin,Gri
340000,1996,313000,Duz,LPG & Benzin,Gri
545000,2008,328000,Duz,Dizel,Gri
550000,2004,214000,Duz,LPG & Benzin,Mavi
455000,2004,199000,Duz,LPG & Benzin,Gri (Gümüş)
280000,1997,240000,Duz,LPG & Benzin,Lacivert
2300000,2024,6001,Otomatik,LPG & Benzin,Gri
495000,2005,220000,Otomatik,LPG & Benzin,Lacivert
1145000,2021,142000,Otomatik,Hibrit,Beyaz
294750,1996,340000,Duz,LPG & Benzin,Füme
1335000,2022,75026,Otomatik,Benzin,Gri
578750,2018,579000,Duz,Dizel,Beyaz
830000,2015,158000,Yari Otomatik,Dizel,Beyaz
655000,2008,207000,Otomatik,LPG & Benzin,Gri
487500,2011,122480,Duz,Benzin,Beyaz
745500,2015,130000,Duz,Benzin,Beyaz
375000,1995,255000,Duz,LPG & Benzin,Beyaz
1175000,2021,99000,Otomatik,LPG & Benzin,Beyaz
930000,2018,117500,Otomatik,LPG & Benzin,Gri
340000,2000,310000,Duz,LPG & Benzin,Gri
1099000,2021,59000,Otomatik,LPG & Benzin,Beyaz
1250000,2022,26500,Otomatik,Benzin,Şampanya
689000,2014,240000,Yari Otomatik,Dizel,Beyaz
454750,2006,290000,Otomatik,LPG & Benzin,Gri
755000,2014,157000,Otomatik,Dizel,Beyaz
1177000,2020,97000,Otomatik,LPG & Benzin,Gri
1330000,2022,51000,Otomatik,Benzin,Mavi (metalik)
840000,2017,57000,Duz,LPG & Benzin,Beyaz
905000,2014,167000,Yari Otomatik,Dizel,Beyaz
1129000,2020,65000,Otomatik,Hibrit,Beyaz
960000,2017,155000,Otomatik,Dizel,Beyaz
959000,2017,98200,Otomatik,Benzin,Gri
385999,1997,320000,Duz,LPG & Benzin,Bordo
367000,2000,306000,Duz,LPG & Benzin,Gri (Gümüş)
1230000,2022,42000,Otomatik,LPG & Benzin,Gri (Gümüş)
500000,2003,245000,Otomatik,LPG & Benzin,Gri (Gümüş)
1139750,2022,69000,Otomatik,Benzin,Beyaz
700000,2014,246000,Otomatik,Dizel,Gri
430000,2007,330000,Duz,Dizel,Gri
530000,2011,487000,Duz,Dizel,Beyaz
1405000,2021,10000,Otomatik,Benzin,Bej
485000,2002,293000,Otomatik,LPG & Benzin,Kırmızı
690000,2010,118500,Otomatik,LPG & Benzin,Gri (Gümüş)
510000,2007,278000,Yari Otomatik,Dizel,Gri (titanyum)
754000,2013,211000,Yari Otomatik,Dizel,Beyaz
1000000,2021,92500,Otomatik,Hibrit,Beyaz
875000,2011,77000,Yari Otomatik,Dizel,Gri (Gümüş)
335000,1998,223000,Duz,LPG & Benzin,Bej
360000,2007,390000,Duz,Dizel,Gri (metalik)
615000,2010,110436,Duz,Dizel,Gri (metalik)
750000,2016,205000,Duz,Dizel,Beyaz
490000,2002,158000,Duz,LPG & Benzin,Bej
405000,1997,387000,Duz,LPG & Benzin,Gri
350000,2006,255150,Duz,LPG & Benzin,Mavi
365000,1996,315000,Duz,LPG & Benzin,Beyaz
365000,2000,280000,Duz,LPG & Benzin,Gri (Gümüş)
500000,2004,267000,Duz,LPG & Benzin,Siyah
685000,2013,155000,Yari Otomatik,Dizel,Kahverengi
800000,2017,73500,Duz,LPG & Benzin,Beyaz
795000,2014,220000,Duz,LPG & Benzin,Beyaz
455000,2011,240000,Duz,Dizel,Bordo
355000,1999,168450,Duz,LPG & Benzin,Bej
820000,2014,148000,Yari Otomatik,Dizel,Beyaz
938000,2016,128000,Otomatik,Benzin,Füme
1100000,2019,48000,Duz,LPG & Benzin,Beyaz
1480000,2022,52000,Otomatik,Hibrit,Gri (Gümüş)
1345000,2021,64000,Otomatik,Hibrit,Beyaz
570000,2005,186000,Otomatik,LPG & Benzin,Gri (Gümüş)
460000,2001,180000,Duz,LPG & Benzin,Beyaz
1010000,2015,125200,Duz,LPG & Benzin,Beyaz
605000,2012,224000,Otomatik,LPG & Benzin,Siyah
580000,2008,237500,Yari Otomatik,LPG & Benzin,Siyah
415000,2006,255000,Duz,LPG & Benzin,Gri (Gümüş)
570000,2006,158000,Otomatik,LPG & Benzin,Mavi
845000,2011,113200,Otomatik,LPG & Benzin,Gri (Gümüş)
600000,2012,154000,Duz,Dizel,Gri (Gümüş)
220000,1998,203000,Duz,LPG & Benzin,Bej
485000,2008,260000,Duz,Dizel,Gri (metalik)
800000,2015,120000,Duz,LPG & Benzin,Beyaz
280000,1997,299000,Duz,LPG & Benzin,Yeşil
485000,2003,238000,Duz,LPG & Benzin,Mavi
1020000,2019,69000,Duz,LPG & Benzin,Gri (metalik)
1415000,2020,67000,Otomatik,Benzin,Beyaz
680000,2016,120000,Duz,LPG & Benzin,Beyaz
1305000,2022,25000,Otomatik,Benzin,Mavi (metalik)
710000,2015,230000,Duz,LPG & Benzin,Beyaz
262500,1995,335000,Duz,LPG & Benzin,Kahverengi
420000,1996,297000,Otomatik,LPG & Benzin,Beyaz
450000,2007,350000,Yari Otomatik,Dizel,Gri (Gümüş)
975000,2018,105000,Yari Otomatik,Dizel,Beyaz
285000,1993,307000,Duz,LPG & Benzin,Beyaz
760000,2015,147000,Yari Otomatik,Dizel,Beyaz
1255000,2020,110000,Otomatik,Hibrit,Mavi (metalik)
325000,1999,331000,Duz,LPG & Benzin,Siyah
500000,2004,268000,Duz,LPG & Benzin,Gri (Gümüş)
700000,2015,132000,Duz,LPG & Benzin,Beyaz
320000,1995,396000,Duz,LPG & Benzin,Yeşil
1200000,2017,57000,Otomatik,LPG & Benzin,Beyaz
845000,2014,84500,Duz,Benzin,Beyaz
449000,2006,296000,Duz,Dizel,Mavi
325000,2000,290000,Duz,Benzin,Gri (Gümüş)
575000,2009,235000,Duz,Dizel,Siyah
595000,2010,196700,Duz,Dizel,Füme
760000,2013,159000,Otomatik,Dizel,Beyaz
240000,1999,350000,Duz,LPG & Benzin,Beyaz
490000,2005,305000,Duz,LPG & Benzin,Beyaz
800000,2017,125000,Duz,LPG & Benzin,Kırmızı
357500,1995,355000,Duz,LPG & Benzin,Lacivert
975000,2020,92600,Otomatik,Benzin,Beyaz
450000,2009,249000,Duz,Dizel,Siyah
1260000,2021,34000,Otomatik,Benzin,Gri
765000,2015,238000,Yari Otomatik,Dizel,Beyaz
1425000,2022,35000,Otomatik,Hibrit,Gri (metalik)
779000,2013,203000,Yari Otomatik,Dizel,Beyaz
1490000,2022,51000,Otomatik,Benzin,Beyaz
1586500,2023,6001,Otomatik,Benzin,Gri (Gümüş)
1250000,2022,36000,Otomatik,Benzin,Beyaz
1015000,2018,43000,Duz,LPG & Benzin,Beyaz
1145000,2016,48500,Yari Otomatik,Dizel,Beyaz
220000,1991,353000,Duz,LPG & Benzin,Lacivert
450000,1992,165000,Otomatik,Benzin,Kırmızı
1020000,2016,79800,Yari Otomatik,Dizel,Beyaz
1225000,2021,45000,Otomatik,Benzin,Beyaz
1000000,2020,52000,Yari Otomatik,Benzin,Beyaz
505000,2004,196000,Duz,LPG & Benzin,Gri
1270000,2023,41000,Otomatik,Benzin,Beyaz
680000,2016,210000,Duz,LPG & Benzin,Beyaz
535000,2005,229500,Duz,LPG & Benzin,Kırmızı
410000,1995,230000,Duz,LPG & Benzin,Gri (Gümüş)
720000,2014,208000,Yari Otomatik,Dizel,Beyaz
1060000,2020,65000,Otomatik,Benzin,Beyaz
470000,2007,248000,Duz,Dizel,Mavi (metalik)
705000,2012,135000,Duz,Benzin,Gri
1530000,2024,6700,Otomatik,LPG & Benzin,Beyaz
1310000,2020,33000,Yari Otomatik,LPG & Benzin,Gri (metalik)
1160000,2021,90000,Otomatik,Hibrit,Beyaz
1285000,2022,6010,Otomatik,Benzin,Gri
559000,2016,196000,Yari Otomatik,Dizel,Kahverengi
1480000,2024,6000,Otomatik,Benzin,Füme
545000,2006,236000,Duz,LPG & Benzin,Füme
1300000,2022,12500,Otomatik,Benzin,Beyaz
349000,1999,299000,Duz,LPG & Benzin,Yeşil
590000,2008,244000,Yari Otomatik,Dizel,Lacivert
1260000,2022,18500,Otomatik,Benzin,Gri (metalik)
300000,1994,360000,Duz,LPG & Benzin,Beyaz
1100000,2023,16000,Otomatik,Benzin,Beyaz
590000,2011,204000,Duz,Benzin,Gri (metalik)
439900,2004,282929,Duz,LPG & Benzin,Gri
230000,1997,277000,Duz,LPG & Benzin,Bordo
615000,2010,234000,Otomatik,LPG & Benzin,Gri
155000,1992,415000,Duz,LPG & Benzin,Kırmızı
1210000,2018,51000,Otomatik,Benzin,Kırmızı
1235000,2022,35000,Otomatik,LPG & Benzin,Beyaz
465000,2007,8000,Duz,Dizel,Gri
935000,2017,158000,Yari Otomatik,Dizel,Beyaz
395555,1998,202000,Duz,LPG & Benzin,Beyaz
385000,2005,210000,Duz,Benzin,Gri
305000,1999,353000,Duz,LPG & Benzin,Yeşil
1200000,2021,45000,Otomatik,Benzin,Beyaz
1068000,2019,19585,Duz,Benzin,Beyaz
245000,1993,480000,Duz,LPG & Benzin,Bordo
645000,2011,216000,Duz,Dizel,Gri
860000,2017,63500,Duz,Benzin,Beyaz
960000,2019,129500,Otomatik,LPG & Benzin,Beyaz
1561000,2024,30000,Otomatik,Hibrit,Gri
560000,2009,250000,Duz,Dizel,Gri (Gümüş)
525000,2008,218000,Duz,Dizel,Gri
790000,2016,76750,Duz,Benzin,Beyaz
910000,2018,95000,Duz,Benzin,Gri
1165000,2021,85000,Otomatik,LPG & Benzin,Beyaz
365000,1997,260000,Duz,LPG & Benzin,Bej
1019750,2021,114000,Otomatik,LPG & Benzin,Beyaz
365000,2004,255000,Duz,Benzin,Lacivert
670000,2010,230000,Yari Otomatik,Dizel,Füme
1180000,2021,61000,Otomatik,Benzin,Beyaz
295000,1998,252120,Duz,LPG & Benzin,Bordo
765000,2016,108000,Duz,LPG & Benzin,Beyaz
885000,2015,165000,Duz,Dizel,Beyaz
395000,2002,275000,Duz,LPG & Benzin,Beyaz
590000,2010,242000,Yari Otomatik,Dizel,Siyah
925000,2017,134000,Yari Otomatik,Dizel,Beyaz
1180000,2018,79000,Otomatik,LPG & Benzin,Beyaz
450000,1997,320000,Duz,LPG & Benzin,Beyaz
1000080,2017,169000,Otomatik,LPG & Benzin,Beyaz
581000,2008,264000,Duz,Dizel,Gri
530000,2005,270500,Duz,LPG & Benzin,Gri (Gümüş)
1110000,2021,37200,Otomatik,Benzin,Beyaz
839750,2018,160000,Otomatik,Dizel,Beyaz
370000,1997,342000,Duz,LPG & Benzin,Bordo
865000,2016,160000,Yari Otomatik,Dizel,Beyaz
1950000,2022,34000,Otomatik,LPG & Benzin,Gri
495000,2007,271000,Duz,Dizel,Gri
830000,2016,77000,Duz,Benzin,Beyaz
1535750,2023,6500,Otomatik,Benzin,Beyaz
800000,2015,186000,Yari Otomatik,Dizel,Beyaz
479500,2009,264000,Duz,Dizel,Gri (Gümüş)
495000,1997,130854,Duz,LPG & Benzin,Bej
425000,2008,338000,Yari Otomatik,Dizel,Gri
755000,2016,258000,Yari Otomatik,Dizel,Beyaz
360000,1996,420000,Duz,LPG & Benzin,Gri
1100000,2023,20000,Otomatik,Benzin,Beyaz
470000,2008,306000,Yari Otomatik,Dizel,Füme
229000,1991,440000,Duz,LPG & Benzin,Beyaz
688000,2009,186000,Otomatik,LPG & Benzin,Gri (Gümüş)
800000,2013,113015,Duz,Dizel,Beyaz
495000,2008,310000,Yari Otomatik,Dizel,Gri (Gümüş)
335000,1997,480000,Duz,LPG & Benzin,Beyaz
235000,1993,404000,Duz,LPG & Benzin,Bordo
367500,2001,238000,Otomatik,Benzin,Gri (Gümüş)
900000,2016,180000,Otomatik,LPG & Benzin,Gri (titanyum)
605000,2009,242500,Duz,Dizel,Gri (metalik)
750000,2014,111000,Duz,Benzin,Beyaz
460000,2005,350000,Duz,LPG & Benzin,Gri (Gümüş)
1530000,2020,13000,Otomatik,LPG & Benzin,Beyaz
1200000,2021,62000,Otomatik,LPG & Benzin,Gri (titanyum)
380000,1996,220000,Duz,LPG & Benzin,Yeşil (metalik)
1085000,2019,71500,Duz,Benzin,Beyaz
715000,2016,110000,Duz,LPG & Benzin,Beyaz
689900,2016,230840,Otomatik,Dizel,Beyaz
555000,2005,208500,Otomatik,LPG & Benzin,Gri (Gümüş)
295000,1997,390000,Duz,LPG & Benzin,Gri (Gümüş)
853000,2018,65400,Duz,LPG & Benzin,Bordo
995000,2019,60000,Duz,Benzin,Beyaz
445000,2008,420000,Duz,Dizel,Füme
440000,2000,210000,Duz,Benzin,Gri (Gümüş)
384000,1996,301000,Duz,LPG & Benzin,Turkuaz
425000,2006,299900,Yari Otomatik,Dizel,Mavi
275000,1995,325000,Duz,LPG & Benzin,Beyaz
1195000,2021,63000,Otomatik,Benzin,Beyaz
830000,2013,108000,Otomatik,Benzin,Beyaz
680000,2015,172000,Duz,LPG & Benzin,Beyaz
590000,2007,233000,Duz,LPG & Benzin,Mavi
315000,2000,298500,Duz,LPG & Benzin,Gri
260000,2000,234000,Duz,LPG & Benzin,Gri (Gümüş)
1125000,2018,106000,Otomatik,LPG & Benzin,Gri
400000,2004,400000,Duz,LPG & Benzin,Siyah
720000,2011,199000,Duz,Dizel,Beyaz
967500,2020,160000,Otomatik,LPG & Benzin,Beyaz
375000,1999,327000,Otomatik,LPG & Benzin,Yeşil
495000,2007,233500,Duz,Dizel,Siyah
835000,2016,68000,Duz,Benzin,Beyaz
610000,2008,178000,Duz,Dizel,Füme
390000,1996,321000,Duz,LPG & Benzin,Gri
420000,2006,361000,Duz,Dizel,Gri (metalik)
350000,1999,292000,Otomatik,LPG & Benzin,Gri (Gümüş)
1250000,2023,34200,Otomatik,Benzin,Gri
1250000,2021,25000,Otomatik,Benzin,Beyaz
255000,1998,387570,Duz,LPG & Benzin,Beyaz
350000,1996,381000,Otomatik,LPG & Benzin,Gri (Gümüş)
610000,2015,335000,Duz,LPG & Benzin,Beyaz
525000,2005,124500,Duz,Benzin,Gri (Gümüş)
1395000,2023,34000,Otomatik,Benzin,Gri
1135000,2021,63000,Otomatik,LPG & Benzin,Beyaz
275000,1995,204000,Duz,LPG & Benzin,Yeşil
575000,2010,242500,Duz,Dizel,Füme
1385000,2024,8400,Otomatik,Benzin,Gri (Gümüş)
1310000,2022,22500,Otomatik,Benzin,Beyaz
450000,2006,280000,Duz,Dizel,Gri (metalik)
710000,2014,355000,Otomatik,Dizel,Beyaz
230000,1996,330000,Duz,Benzin,Yeşil
970000,2014,89000,Otomatik,Dizel,Beyaz
949950,2020,90000,Otomatik,LPG & Benzin,Beyaz
760000,2013,180000,Yari Otomatik,Dizel,Beyaz
630000,2009,223000,Duz,Dizel,Gri (Gümüş)
535000,2012,198000,Duz,LPG & Benzin,Siyah
785000,2013,127500,Duz,Dizel,Beyaz
665000,2013,173000,Duz,LPG & Benzin,Gri (Gümüş)
650000,2011,204000,Yari Otomatik,Dizel,Beyaz
589800,2008,180000,Duz,LPG & Benzin,Gri
530000,2012,253000,Duz,Dizel,Beyaz
625000,2013,280000,Otomatik,Dizel,Gri
710000,2009,165000,Duz,Dizel,Gri (Gümüş)
622500,2010,194500,Otomatik,Dizel,Beyaz
790000,2016,118000,Yari Otomatik,Dizel,Füme
785000,2014,162000,Yari Otomatik,Dizel,Beyaz
709900,2015,280000,Otomatik,Dizel,Beyaz
327000,1997,332000,Duz,LPG & Benzin,Yeşil
735000,2013,146000,Duz,Benzin,Beyaz
250000,1999,320000,Otomatik,Benzin,Yeşil (metalik)
1154000,2020,86000,Yari Otomatik,LPG & Benzin,Beyaz
265000,1993,433000,Duz,LPG & Benzin,Bordo
1190000,2023,21880,Otomatik,Benzin,Gri
365000,1996,385000,Duz,LPG & Benzin,Beyaz
1230000,2021,33800,Otomatik,Benzin,Gri
340000,1999,234000,Duz,LPG & Benzin,Gri (Gümüş)
1190000,2020,39000,Yari Otomatik,LPG & Benzin,Beyaz
767500,2015,140200,Duz,LPG & Benzin,Bej
755000,2013,236000,Otomatik,Dizel,Beyaz
972000,2018,66600,Duz,LPG & Benzin,Beyaz
720000,2014,124000,Duz,LPG & Benzin,Beyaz
470000,2009,380000,Duz,Dizel,Gri (Gümüş)
703000,2013,176000,Yari Otomatik,Dizel,Beyaz
700000,2017,220000,Otomatik,Dizel,Beyaz
1109000,2020,96000,Otomatik,LPG & Benzin,Gri
290000,1994,298000,Duz,LPG & Benzin,Gri
540000,2012,344000,Duz,Dizel,Siyah
825000,2015,52400,Duz,Benzin,Beyaz
715000,2015,245000,Duz,Dizel,Beyaz
879500,2015,130000,Otomatik,Dizel,Kahverengi
1075000,2020,124000,Otomatik,Hibrit,Beyaz
790000,2016,103000,Duz,LPG & Benzin,Beyaz
1195000,2020,58892,Otomatik,LPG & Benzin,Gri
550000,2002,263000,Otomatik,LPG & Benzin,Gri (Gümüş)
840000,2017,82000,Duz,Benzin,Beyaz
485000,2008,277000,Otomatik,Dizel,Gri
950000,2018,66400,Duz,Benzin,Beyaz
430000,2004,147000,Duz,Benzin,Gri (Gümüş)
730000,2013,208000,Otomatik,Dizel,Beyaz
525000,2005,209000,Duz,LPG & Benzin,Gri
1297950,2020,49600,Otomatik,Hibrit,Beyaz
585000,2010,278500,Yari Otomatik,Dizel,Siyah
975000,2013,140000,Otomatik,LPG & Benzin,Beyaz
340000,1997,306000,Otomatik,LPG & Benzin,Turkuaz
870000,2015,158500,Otomatik,LPG & Benzin,Kahverengi
915000,2016,163500,Duz,Dizel,Beyaz
340000,2008,398000,Duz,Dizel,Siyah
255000,1999,343000,Duz,LPG & Benzin,Kırmızı
709900,2015,61000,Duz,Benzin,Beyaz
555000,2011,206000,Duz,Dizel,Füme
1158000,2021,86000,Otomatik,LPG & Benzin,Beyaz
695000,2012,124000,Duz,Benzin,Gri
390000,2001,263200,Duz,LPG & Benzin,Bej
729000,2011,176000,Duz,LPG & Benzin,Siyah
750000,2013,257000,Otomatik,Dizel,Gri
1215000,2023,30165,Otomatik,Benzin,Gri
949000,2021,81000,Otomatik,LPG & Benzin,Gri
490000,2004,192000,Duz,LPG & Benzin,Mavi
849000,2016,178500,Otomatik,Dizel,Gri
300000,1997,245000,Duz,LPG & Benzin,Gri
630000,2014,133000,Otomatik,Benzin,Beyaz
290000,2000,222000,Duz,LPG & Benzin,Gri
375000,2000,270000,Duz,LPG & Benzin,Gri
1275000,2021,53000,Otomatik,Hibrit,Beyaz
685000,2010,230000,Otomatik,LPG & Benzin,Siyah
1284950,2022,57400,Otomatik,Benzin,Mavi
640000,2007,96000,Duz,LPG & Benzin,Mavi
1625000,2023,12000,Otomatik,Benzin,Mavi
740000,2012,169000,Yari Otomatik,Dizel,Gri (Gümüş)
1165000,2020,126992,Otomatik,LPG & Benzin,Gri
565000,2012,280000,Duz,Dizel,Gri (Gümüş)
1350000,2024,18000,Otomatik,Benzin,Beyaz
600000,2012,220000,Duz,Dizel,Siyah
525000,2005,256500,Otomatik,LPG & Benzin,Gri (Gümüş)
450000,2010,269000,Yari Otomatik,Dizel,Beyaz
615000,2011,231500,Duz,Dizel,Gri (Gümüş)
405999,1998,335000,Otomatik,LPG & Benzin,Gri (Gümüş)
485000,2004,218000,Duz,LPG & Benzin,Gri (Gümüş)
550000,2006,167000,Duz,LPG & Benzin,Füme
550000,2008,216000,Yari Otomatik,LPG & Benzin,Siyah
360000,2006,350000,Duz,Dizel,Gri (Gümüş)
725000,2012,152000,Duz,Dizel,Gri
360000,2000,312500,Duz,LPG & Benzin,Gri (Gümüş)
348000,2002,260000,Duz,Benzin,Gri
1315000,2023,24000,Otomatik,Benzin,Gri
830000,2017,137500,Duz,LPG & Benzin,Beyaz
780000,2016,128000,Duz,Benzin,Bordo
1010000,2021,132500,Otomatik,Benzin,Beyaz
865000,2016,95500,Duz,LPG & Benzin,Gri
425000,1996,209000,Duz,LPG & Benzin,Beyaz
448000,2005,245000,Duz,LPG & Benzin,Beyaz
1140000,2022,83700,Otomatik,Hibrit,Beyaz
520000,2008,280000,Yari Otomatik,Dizel,Gri (Gümüş)
350000,1995,313100,Duz,LPG & Benzin,Beyaz
455000,1998,229600,Duz,Benzin,Beyaz
480000,2006,242000,Duz,Dizel,Gri (Gümüş)
935000,2018,72000,Duz,Benzin,Kırmızı
630000,2011,251500,Duz,Dizel,Füme
355000,2001,248000,Duz,LPG & Benzin,Gri (Gümüş)
1320000,2023,56000,Otomatik,Hibrit,Füme
625000,2005,120000,Duz,LPG & Benzin,Gri
805000,2014,187000,Yari Otomatik,Dizel,Beyaz
1169900,2020,113000,Otomatik,LPG & Benzin,Beyaz
1100000,2020,43250,Otomatik,Benzin,Mavi (metalik)
730000,2015,243000,Yari Otomatik,Dizel,Beyaz
815000,2018,110000,Duz,LPG & Benzin,Gri (Gümüş)
525000,2005,256500,Otomatik,LPG & Benzin,Gri (Gümüş)
440000,1997,385000,Duz,LPG & Benzin,Beyaz
965000,2017,149900,Yari Otomatik,Dizel,Beyaz
365000,1996,383000,Duz,LPG & Benzin,Mavi
830000,2013,112000,Duz,Dizel,Kahverengi
499900,2015,220000,Duz,LPG & Benzin,Beyaz
382000,1999,330000,Duz,LPG & Benzin,Yeşil
745000,2014,71000,Duz,Benzin,Beyaz
1360000,2022,64000,Otomatik,Hibrit,Gri (Gümüş)
420000,2007,417000,Yari Otomatik,Dizel,Gri
1190000,2022,78000,Otomatik,Benzin,Beyaz
495000,2004,207000,Duz,Benzin,Beyaz
1250000,2021,23500,Otomatik,LPG & Benzin,Kırmızı
485000,2009,287000,Duz,Dizel,Gri
455000,2005,262000,Duz,LPG & Benzin,Siyah
575000,2011,283000,Duz,Dizel,Gri (metalik)
935000,2021,185000,Otomatik,Hibrit,Beyaz
545000,2011,293300,Yari Otomatik,Dizel,Gri
410000,2004,416000,Duz,LPG & Benzin,Beyaz
450000,2004,274000,Duz,LPG & Benzin,Kırmızı
1125000,2021,130000,Otomatik,LPG & Benzin,Gri
695000,2016,146000,Duz,LPG & Benzin,Füme
360000,1999,128500,Otomatik,Benzin,Gri (metalik)
1709000,2024,6100,Otomatik,Hibrit,Beyaz
1400000,2019,51200,Otomatik,Hibrit,Beyaz
1225000,2023,19000,Otomatik,LPG & Benzin,Beyaz
685000,2011,199000,Duz,Dizel,Gri (Gümüş)
730000,2010,87000,Duz,Dizel,Gri (metalik)
495000,2006,156000,Duz,Dizel,Gri
310000,1999,289000,Duz,Benzin,Gri (Gümüş)
480000,2002,260000,Otomatik,LPG & Benzin,Gri
1057500,2021,79000,Otomatik,Benzin,Beyaz
280000,1993,362000,Duz,LPG & Benzin,Bordo
595000,2008,274000,Duz,Dizel,Gri (Gümüş)
525000,2007,268365,Duz,Benzin,Gri (Gümüş)
395000,2009,425000,Otomatik,Dizel,Gri
1250000,2020,85000,Otomatik,Hibrit,Gri (metalik)
657500,2011,200000,Duz,LPG & Benzin,Gri
650000,2015,114650,Duz,Benzin,Beyaz
1145000,2022,84000,Otomatik,Benzin,Beyaz
840000,2016,74500,Duz,Benzin,Beyaz
1059000,2020,125000,Otomatik,LPG & Benzin,Beyaz
575000,2005,225000,Otomatik,LPG & Benzin,Gri
1181000,2023,31000,Otomatik,Benzin,Gri
610000,2011,253900,Yari Otomatik,Dizel,Siyah
285750,2004,950000,Duz,Benzin,Beyaz
320000,1998,344000,Duz,LPG & Benzin,Lacivert
770000,2014,163000,Yari Otomatik,Dizel,Beyaz
810000,2016,136900,Yari Otomatik,Dizel,Beyaz
449000,2006,287000,Yari Otomatik,Dizel,Gri (Gümüş)
600000,2009,203000,Otomatik,LPG & Benzin,Gri
1180000,2018,79000,Otomatik,LPG & Benzin,Beyaz
374000,2004,323000,Duz,LPG & Benzin,Beyaz
525000,2006,165000,Duz,Dizel,Gri
295000,1998,349000,Duz,LPG & Benzin,Şampanya
590000,2008,470000,Otomatik,Benzin,Füme
370000,2001,238000,Duz,LPG & Benzin,Kırmızı
710000,2014,190000,Otomatik,Dizel,Beyaz
220000,1997,335000,Duz,LPG & Benzin,Gri
464750,2007,289000,Duz,LPG & Benzin,Gri
